District #,County #,Locale,Labor Force Diff,Employed Diff,Unemployed Level Diff,Unemployed Rate Diff,Median Age 10,Median Age Male 10,Median Age Female 10,# of Households 10,Avg Household Size 10,# of Families 10,Avg Family Size 10,# of Housing Units 10,County Population,CARES ESSER I 20,CRRSA ESSER II 21,ARP ESSER III 21,ESSER-SUPP 22,ESSER-SUPP 23,% County Infected 09/28/20,% County Deaths 09/28/20,% County Infected 10/30/20,% County Deaths 10/30/20,% County Infected 01/29/21,% County Deaths 01/29/21,% County Infected 07/28/2021,% County Deaths 07/28/2021,% County Infected 01/29/2022,% County Deaths 01/29/2022,% County Infected 07/29/2022,% County Deaths 07/29/2022,% County Infected 10/30/2022,% County Deaths 10/30/2022,% On Campus 09/28/20,% On Campus 10/30/20,% On Campus 01/29/21,% White Pop 10,% Black Pop 10,% Asian Pop 10,% Hispanic Pop 10,% Male Pop 10,% Female Pop 10,% Age 0-4 Pop 10,% Age 5-9 Pop 10,% Age 10-14 Pop 10,% Age 15-19 Pop 10,% Age 20-24 Pop 10,% Age 25-34 Pop 10,% Age 35-44 Pop 10,% Age 45-54 Pop 10,% Age 55-64 Pop 10,% Age 65-74 Pop 10,% Age 75-84 Pop 10,% Age 85-Up Pop 10,% HH 1 Male 10,% HH 1 Female 10,% HH Married-Child 10,% HH Married-noChild 10,% HH Male-Child 10,% HH Female-Child 10,% Housing Vacant 10,% Housing Owner Occup 10,% Housing Renter Occup 10,% Total Operational Public Schools Diff 2019-2021,% School-wide Title I Diff 2019-2021,% Title I Eligible School Diff 2019-2021,Teachers:Students Diff 2019-2021,Staff:Students Diff 2019-2021,% Free Lunch Diff 2019-2021,% Reduced-price Lunch Diff 2019-2021,% Asian or Asian/Pacific Islander Students Diff 2019-2021,% Hispanic Students Diff 2019-2021,% Black or African American Students Diff 2019-2021,% White Students Diff 2019-2021,% Grades 1-8 Diff 2019-2021,% Grades 9-12 Diff 2019-2021,% Prek Diff 2019-2021,% K Diff 2019-2021,% ADA Diff 2019-2021,Total Public Schools Diff 2021-2022,Total Students Diff 2021-2022,% Total Operational Public Schools Diff 2021-2022,% School-wide Title I Diff 2021-2022,% Title I Eligible School Diff 2021-2022,Teachers:Students Diff 2021-2022,Staff:Students Diff 2021-2022,% Free Lunch Diff 2021-2022,% Reduced-price Lunch Diff 2021-2022,% Asian or Asian/Pacific Islander Students Diff 2021-2022,% Hispanic Students Diff 2021-2022,% Black or African American Students Diff 2021-2022,% White Students Diff 2021-2022,% Grades 1-8 Diff 2021-2022,% Grades 9-12 Diff 2021-2022,% Prek Diff 2021-2022,% K Diff 2021-2022,% ADA Diff 2021-2022,% Students Tested Math - Grade 3 Diff 2019-2021,% Students Tested Reading - Grade 3 Diff 2019-2021,% Students Tested Math - Grade 4 Diff 2019-2021,% Students Tested Reading - Grade 4 Diff 2019-2021,% Students Tested Math - Grade 5 Diff 2019-2021,% Students Tested Reading - Grade 5 Diff 2019-2021,% Students Tested Math - Grade 6 Diff 2019-2021,% Students Tested Reading - Grade 6 Diff 2019-2021,% Students Tested Math - Grade 7 Diff 2019-2021,% Students Tested Reading - Grade 7 Diff 2019-2021,% Students Tested Math - Grade 8 Diff 2019-2021,% Students Tested Reading - Grade 8 Diff 2019-2021,% Students Tested Math - Grade 3 Diff 2021-2022,% Students Tested Reading - Grade 3 Diff 2021-2022,% Students Tested Math - Grade 4 Diff 2021-2022,% Students Tested Reading - Grade 4 Diff 2021-2022,% Students Tested Math - Grade 5 Diff 2021-2022,% Students Tested Reading - Grade 5 Diff 2021-2022,% Students Tested Math - Grade 6 Diff 2021-2022,% Students Tested Reading - Grade 6 Diff 2021-2022,% Students Tested Math - Grade 7 Diff 2021-2022,% Students Tested Reading - Grade 7 Diff 2021-2022,% Students Tested Math - Grade 8 Diff 2021-2022,% Students Tested Reading - Grade 8 Diff 2021-2022,Label_Math (19-21),Label_Reading (19-21),Label_All (19-21),Label_Math (21-22),Label_Reading (21-22),Label_All (21-22)
178901,48355.0,42-Rural: Distant,0.0071417671295589,0.0375315604813588,-0.4014991181657848,-0.4057971014492754,8670.6,8363.3,8975.5,124587,659.99,85270,785.86,141033,362294.0,87504.0,381293.0,856607.0,0.0,0.0,0.043845606054751116,0.001109596073906827,0.04481443247749066,0.00115099891248544,0.092463579302997,0.0016892358140074084,0.11577061723351753,0.00204530022578348,0.21223371074320854,0.003199059327507494,0.25516569415999163,0.003546843171567843,0.2711913528791534,0.0036462099841565137,0.746606334841629,0.698876404494382,0.0,0.8153534593487213,0.04008253410263268,0.01684483412350135,0.6063464257266558,0.49096621921504424,0.5090337807849558,0.07076535096098735,0.0724142694644395,0.07250538617318641,0.07316377787509956,0.07366051090020369,0.13579328851958863,0.1220140907581204,0.14264761641629167,0.11678222812684622,0.06468992396163693,0.040173650811379594,0.015389906032220044,0.12242047725685666,0.12863300344337691,0.2114265533322096,0.24363697657058922,0.03692199025580518,0.11066162601234479,0.11661100593478123,0.5363709202810689,0.3470180737841498,0.0,0.0,0.0,-0.13355808547059678,-0.03410362420830407,-0.11151870873074099,-0.1477832512315272,-0.14778325123152705,0.006580537224649162,-0.14778325123152705,-6.56814449917431e-05,0.1378245240314206,-0.18329228243021348,-0.18836500117288288,0.02266009852216746,-0.01839147616643533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008473126099581398,-0.32386363636363635,-0.32386363636363635,-0.20138888888888884,-0.20138888888888884,-0.24137931034482768,-0.20689655172413804,-0.26270270270270274,-0.26270270270270274,-0.27450980392156865,-0.27450980392156865,-0.4253658536585365,-0.14634146341463417,0.29411764705882354,0.29411764705882354,0.03999999999999999,0.03999999999999999,0.27272727272727276,0.21739130434782614,0.3636363636363636,0.3636363636363636,-0.10810810810810813,-0.10810810810810813,0.36842105263157887,0.28571428571428586,-1,-1,-1,1,1,1
15901,48029.0,21-Suburb: Large,-0.0144588758319192,0.0084820077101036,-0.8145304543480836,-0.4074074074074074,38065.8,36557.3,39486.9,608931,3034.44,416356,3603.85,662872,2003554.0,307326.0,1344228.0,3019920.0,42434.0,42434.0,0.02337296623899331,0.0006867795926638364,0.02655680855120451,0.0007321988825856453,0.08286375111426994,0.0013845396730010771,0.11813108106894049,0.0018557024168053369,0.25065907881694227,0.0027680811198500265,0.31020925814827055,0.003106479785421306,0.33166463194902657,0.0031728618245377965,0.6172620368315953,0.7365006278777732,0.7827529021558872,0.7291064181673026,0.07516563416848761,0.024340831118754493,0.5872252478899539,0.4903506178368799,0.5096493821631202,0.07586251941219042,0.07599081627713988,0.07471367930332469,0.07736300956453128,0.07782662778105323,0.1476971004325354,0.1345682489752288,0.1324466853630189,0.10096205153685064,0.05612462990728219,0.033379345254444755,0.01306528619239981,0.11776211097809111,0.13515488618579116,0.23680679748608627,0.22413705329503672,0.032512714905301256,0.11206031553657146,0.08137468470534281,0.5561224489795918,0.36250286631506534,0.0,0.0,0.5000000000000001,0.03299292729163033,0.04929314212002843,-0.03790302286019136,-0.5089742485829742,-0.07584832348529844,-0.0024909404400513136,-0.13593281774300628,-0.00020482480871598777,-0.01464407297343475,0.04433796293203,-0.016562655027368128,-0.08839862708118923,0.0007455943985619278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026811773607308045,-0.038713271132154316,-0.03810986129321658,-0.04300282369022145,-0.037281736668239716,-0.010582510511645481,0.0010896912007434764,-0.13347530193146787,-0.133034812570546,0.2119866814650389,-0.04079266364498781,-0.026291557290306702,-0.05740279874342133,0.019230769230769267,0.0,0.047923322683706075,0.04487179487179486,-0.028490028490028407,-0.057306590257879604,0.14102564102564105,0.1405750798722045,0.054421768707482956,-0.002857142857142907,-0.024390243902438997,0.030470914127423813,0,0,0,0,1,1
250906,48499.0,42-Rural: Distant,-0.0276295307983099,-0.0098368380750427,-0.3264094955489614,-0.3035714285714285,1287.4,1240.2,1334.0,17118,67.5,12149,80.64,20861,45539.0,226171.0,935803.0,2102359.0,0.0,0.0,0.011528579898548497,0.0006368167943960122,0.014383275873427172,0.0009222863918838798,0.06344012824172687,0.0024374711785502537,0.08065614089022596,0.0029205735742989527,0.16497946814818068,0.005643514350337074,0.1875315663497222,0.006346208744153363,0.2023320670194778,0.006587759942027712,0.8106796116504854,0.9554513481828839,0.9835680751173709,0.8867839100181107,0.046992660375560005,0.003836621866361643,0.08462015060528072,0.49142121818701745,0.5085787818129825,0.0523543990086741,0.05557144218854256,0.05955104375178725,0.0593842341054237,0.04937565532361071,0.08881422171384996,0.10263559241254408,0.13642646077590315,0.1540606233914784,0.14407587455914594,0.07344390429892289,0.024306548470117244,0.110118004439771,0.14236476223857927,0.18121275849982474,0.39998831639210186,0.02301670755929431,0.05269307162051642,0.17942572264033363,0.6590288097406644,0.16154546761900196,0.0,0.0,0.0,0.08887211578125116,0.08766098631244724,0.006670904716305553,-0.25113110406157363,-0.6515679442508711,0.0707911957168352,4.2264808362369335,-0.010206284110881671,0.018395162943226143,-0.0446678471468557,0.2195121951219511,-0.11896465903434539,0.008251128592872097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012648112708172573,-0.0010078105316200518,-0.016617063492063544,0.15151515151515155,0.10071301247771837,0.04928189242466912,0.06518010291595193,0.03367776502104856,0.032239819004524974,-0.04296874999999996,-0.07115384615384622,-0.07251521298174449,-0.042596348884381394,0.14754098360655743,0.14754098360655743,-0.07692307692307697,-0.07692307692307697,0.22222222222222218,0.22222222222222218,-0.2027027027027027,-0.21333333333333337,0.04285714285714282,0.057971014492753534,-0.06451612903225808,-0.06250000000000001,1,0,0,-1,0,-1
209901,48417.0,43-Rural: Remote,0.0200542005420054,0.0395256916996047,-0.4459459459459459,-0.4499999999999999,166.9,161.2,171.3,1367,9.81,937,12.09,1754,3265.0,76315.0,336870.0,756806.0,0.0,0.0,0.007656967840735069,0.0,0.01225114854517611,0.0,0.07013782542113323,0.0006125574272588055,0.08606431852986217,0.0015313935681470138,0.1880551301684533,0.003675344563552833,0.2226646248085758,0.003675344563552833,0.31791730474732005,0.003675344563552833,0.9212598425196851,0.9642147117296223,0.9742063492063492,0.9310242747187685,0.008584961515689757,0.0026642984014209592,0.10065127294256956,0.48312611012433393,0.5168738898756661,0.06542332741267022,0.0645352279455299,0.06631142687981054,0.0793368857312019,0.04322084073416223,0.08940201302545885,0.11959739490822972,0.15926583777383066,0.13854351687388988,0.08969804618117229,0.06039076376554174,0.02427471876850207,0.1250914411119239,0.15801024140453548,0.2194586686174104,0.3284564740307242,0.03218727139722019,0.05998536942209217,0.22063854047890535,0.5946408209806158,0.1847206385404789,0.0,0.0,0.0,-0.05166991362859638,-0.08008727398229017,0.12044599870655594,1.5149105367793243,0.9681908548707752,-0.015904572564612193,0.16302186878727631,-0.010805632526087076,0.02234648645231088,-0.01590457256461237,0.17334454809603925,-0.21777030126930713,0.009549134287614504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021611990926598164,-0.08928571428571429,-0.08928571428571429,0.13553113553113563,0.13553113553113563,-0.08854166666666667,-0.08854166666666667,0.2812500000000001,0.02500000000000013,-0.22091656874265567,0.10953058321479382,0.03650137741046836,0.08471074380165289,0.20588235294117654,0.20588235294117654,0.06451612903225803,0.06451612903225803,-0.11428571428571423,-0.11428571428571423,-0.21951219512195128,-0.21951219512195128,0.17647058823529413,0.0,-0.2093023255813954,-0.08888888888888892,0,0,0,0,-1,0
101902,48201.0,21-Suburb: Large,-0.0344662433661197,0.3655968344691141,-0.8355619196024342,-0.4,73260.4,71381.2,74996.4,1435155,6133.23,985652,7262.66,1598698,4713325.0,24380064.0,105000820.0,235893107.0,0.0,0.0,0.02999008131202495,0.0005838765627237672,0.03415508160375107,0.0006210053412399951,0.06553802252125622,0.0010124487490253695,0.08785687386293116,0.0014382627974943378,0.20112213776898474,0.0021640773763744276,0.2445191027565466,0.0023573591891074774,0.2589713206706518,0.002408915150132868,0.20004737091425864,0.4399596526343993,0.5103986547583166,0.5664701833298758,0.18949291856069908,0.06182884177947782,0.40844392087984266,0.4978437169437739,0.5021562830562261,0.08217895402250823,0.07827543293653033,0.07490850855194885,0.07347074216259711,0.07269345887154886,0.1616607521297098,0.14374780541478852,0.13403921700864932,0.09753695760910494,0.04777127883260406,0.024752111139048676,0.00896478132096131,0.1235692311980239,0.12859029164097258,0.2595712658214618,0.21424097048750831,0.03377962659085604,0.10478659099539771,0.10229761968802113,0.5096709947719957,0.3880313855399832,0.11362967324109519,0.18122095817977893,0.16645569620253173,0.08569614347181714,0.07117855435639425,0.04873827339676088,0.07428900436404734,-0.05667668593117966,0.012056642453510229,-0.03097643288768341,-0.11262393254921535,-0.00631061536999518,0.06828077741256906,-0.22879718405689348,0.002670727882319708,0.004034053120754056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0422775211154357,-0.026254269804875816,0.0046616472376758995,-0.09019171045728087,-0.06393104258397449,-0.08903270109780287,-0.08258141551848049,-0.10894528635718562,-0.1115637875549923,-0.15365731474513072,-0.1389914043464559,-0.13083048528066793,-0.11951232964016081,0.029611518609073646,0.030696902654867263,0.007228315054835468,0.011886697015680282,0.017887357988880796,0.021209166260360728,0.025901942645698412,0.029719061992105836,0.13710958178930652,0.13438170121515375,0.07328385899814473,0.09745861506178591,-1,-1,-1,0,0,0
184907,48367.0,41-Rural: Fringe,-0.0511559684291401,-0.0360457807726601,-0.3770491803278688,-0.340909090909091,2129.8,2074.4,2191.7,42069,148.76,32024,170.43,46628,142878.0,235781.0,977867.0,2196860.0,899930.0,899929.0,0.01376699001945716,0.0002869581041167989,0.017623426979660968,0.0003919427763546522,0.08992987023894511,0.0010428477442293426,0.11829672867761307,0.0013857976735396633,0.22544408516356612,0.0026806086311398536,0.25798233457915143,0.00320553199232912,0.27213426839681404,0.0033175156427161633,0.8664093810301321,0.9082787373436569,0.8944281524926686,0.9139206513465666,0.016377739957409324,0.005464948215553294,0.10613459679971264,0.5070856175220436,0.4929143824779563,0.06280841892804913,0.0700351501364099,0.07582508744772379,0.07505537643144868,0.054572511053905426,0.11159954501526594,0.13750459688523609,0.16364911440471405,0.12679706141438676,0.07495274829594534,0.03574024818904103,0.011460141797873887,0.0932277924362357,0.10344909553352825,0.28025386864436996,0.33948988566402816,0.028453255366184125,0.06292044022914735,0.09777386977781591,0.7152569271682251,0.186969203053959,0.0,0.0,0.6666666666666669,0.046809096497064995,0.0016617013040407724,-0.09793708341909031,-0.06326222320474563,0.22294054265843863,0.14031709524000546,0.14230415638457447,-0.033541604434266035,-0.0006813807222636402,-0.010809887563685111,0.33010731450391745,0.004043199826332216,0.004827947328151683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08504243221315927,-0.0023664638269101125,-0.01886435059623741,-0.010403323015409695,-0.06312275723942253,0.0018523004677339042,0.0018523004677339042,-0.02013787579736261,-0.025744609477042584,-0.03967404983639564,-0.04562043795620441,-0.06279691733821313,-0.058268564472328956,0.10453648915187373,0.10358565737051799,0.13529411764705884,0.17901234567901242,0.13255360623781676,0.12865497076023394,0.06831119544592029,0.07047619047619044,-0.4446564885496183,0.06883365200764822,0.8776119402985076,0.14624505928853754,0,0,0,-1,0,-1
125901,48249.0,32-Town: Distant,0.0672134298712116,0.132177758755974,-0.5062972292191436,-0.5392156862745098,1095.8,1044.7,1150.1,13961,89.45,10482,104.09,16147,40482.0,1685876.0,7662735.0,17214975.0,0.0,0.0,0.03641124450373005,0.001037498147324737,0.04147522355614841,0.001358628526258584,0.09018823180672891,0.0020255916209673437,0.11355664245837656,0.002741959389358233,0.25085223062101675,0.00459463465243812,0.31196581196581197,0.00526159774714688,0.3200434761128403,0.005335704757670075,0.0029717682020802376,0.0,0.21056006840530142,0.8722268475439542,0.005803418384837652,0.0036975366080611196,0.7898036142808169,0.49236005680983397,0.507639943190166,0.08190900631764533,0.07475880307556687,0.0824966942553504,0.07928889759537686,0.06337234928253098,0.11966795631519662,0.11917821636710907,0.1342377197708017,0.1145256868602772,0.07150203242078457,0.04432146530192468,0.014741172437435722,0.10292958957094764,0.1083016975861328,0.2504118616144975,0.26137096196547527,0.04354988897643435,0.11725521094477473,0.1353811853595095,0.6299002910757416,0.23471852356474887,0.11111111111111108,0.0,0.0,0.07419207218119507,0.07106426801086241,-0.019598415496884125,0.0,-0.3133019674935843,0.005306103791793229,-0.17464178785286566,-0.061721593133345895,-0.007399160023171406,0.04499307033772987,-0.18086187872701798,0.038996387390508355,0.004890751610487387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07811261283001993,-0.09826248614636592,-0.09193450359300712,-0.11558914077805772,-0.12156488982685461,-0.13741847413923858,-0.12265490315383831,-0.12428160919540229,-0.12211934156378608,-0.03186649955902151,-0.03896869473488258,-0.13626683369871592,-0.08858854427951726,0.1473684210526316,0.13937282229965164,0.016891891891891886,0.023809523809523777,0.07446808510638293,0.08041958041958044,-0.06832298136645959,-0.07142857142857134,0.1650165016501651,0.16999999999999993,-0.12618296529968448,-0.14929577464788726,-1,-1,-1,1,1,1
101903,48201.0,11-City: Large,-0.0344662433661197,0.3655968344691141,-0.8355619196024342,-0.4,73260.4,71381.2,74996.4,1435155,6133.23,985652,7262.66,1598698,4713325.0,17137807.0,75025108.0,168550167.0,0.0,0.0,0.02999008131202495,0.0005838765627237672,0.03415508160375107,0.0006210053412399951,0.06553802252125622,0.0010124487490253695,0.08785687386293116,0.0014382627974943378,0.20112213776898474,0.0021640773763744276,0.2445191027565466,0.0023573591891074774,0.2589713206706518,0.002408915150132868,0.04871372511021753,0.33416603057849326,0.3739965596330275,0.5664701833298758,0.18949291856069908,0.06182884177947782,0.40844392087984266,0.4978437169437739,0.5021562830562261,0.08217895402250823,0.07827543293653033,0.07490850855194885,0.07347074216259711,0.07269345887154886,0.1616607521297098,0.14374780541478852,0.13403921700864932,0.09753695760910494,0.04777127883260406,0.024752111139048676,0.00896478132096131,0.1235692311980239,0.12859029164097258,0.2595712658214618,0.21424097048750831,0.03377962659085604,0.10478659099539771,0.10229761968802113,0.5096709947719957,0.3880313855399832,0.0,0.0,0.0,0.09433693927568829,0.10793814286036237,0.032998053587601175,0.004748339183736533,-0.06502127611706777,0.05595993169910407,-0.06245248823333363,-0.0925286805355829,-0.011675511376835649,0.07400609069009519,-0.1719034097572788,-0.06851147828264081,-0.02434719666868619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013323186129011256,-0.11640762121544543,-0.16213876877518393,-0.12474036708914407,-0.16011903194271432,-0.19824615197153092,-0.18603566076477265,-0.19568293963254596,-0.20787651464227083,-0.3052561952549258,-0.308313552391359,-0.2910268638569497,-0.3310046321923699,0.11893293812523166,0.07052896725440803,0.10869565217391301,0.13424540401881138,0.21896258503401356,0.17995642701525058,0.08988764044943827,0.10631364562118126,0.4418377321603127,0.4478260869565219,0.40616246498599445,0.42324888226527574,-1,-1,-1,1,1,1
43901,48085.0,21-Suburb: Large,-0.0569126316000293,-0.0447809357023,-0.7125125667001778,-0.2790697674418604,17376.2,17107.1,17626.2,283759,1312.52,206793,1512.1,300960,1034730.0,404265.0,3837264.0,8620733.0,1150976.0,1150975.0,0.013307819431155953,0.0001536632744773999,0.017745692112918345,0.0001981193161501068,0.06945290075671914,0.0006291496332376562,0.09264349153885555,0.000836933306273134,0.18384602746610226,0.001273762237491906,0.2315222328530148,0.0014738144250190871,0.2513418959535338,0.0015124718525605714,0.49018060262779145,0.5373106760251201,0.5890670486576406,0.715846414798662,0.08485685909341323,0.11216592253250181,0.1474472129161069,0.4912985513989424,0.5087014486010576,0.0752216744360835,0.08454497463382336,0.08211253149202202,0.06814675442038702,0.049567899419818214,0.1403416157404508,0.17371836577656036,0.15223796272980708,0.09735396713197954,0.048981198735589725,0.020396476728178632,0.007376578755299799,0.09710352799382575,0.12263223369126618,0.33152428645435034,0.2631000250212328,0.023192215929715005,0.06720139273115566,0.057153774587985116,0.6414241095162148,0.3014221158958001,0.0,0.4999999999999999,0.12499999999999993,0.011494092533259073,0.03413725435523923,0.24252191945520596,-0.2165805060831752,0.15482088441770056,0.05612088174451321,-0.020066462330881062,-0.08654085170840947,-0.014293546698598268,0.0411981170043365,-0.0856310336037592,-0.04742743238979283,0.006203573447490173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011533848600315571,-0.05140140843593125,-0.05334876271456482,-0.04696000880270927,-0.04900468348261891,-0.08157906719079636,-0.07885245920874923,-0.05285248467002347,-0.054103117400388506,-0.0764726629955004,-0.07937352083288768,-0.10681398603480873,-0.09081023465284789,0.07127882599580705,0.07347795661301608,0.11111111111111109,0.1107242339832868,0.08811475409836067,0.08966461327857626,0.020369191597708457,0.022959183673469406,0.07554417413572338,0.08344030808729139,0.063960639606396,0.09021601016518421,0,-1,-1,0,0,0
22901,48043.0,33-Town: Remote,-0.0095670892131069,0.0072663492858932,-0.3631578947368421,-0.3555555555555555,380.3,375.6,385.2,4207,19.73,2329,25.81,5383,9203.0,162989.0,741509.0,1665862.0,0.0,0.0,0.023687927849614255,0.0005433010974682169,0.027165054873410845,0.0005433010974682169,0.08986200152124307,0.0013039226339237205,0.10311854829946757,0.0019558839508855806,0.1084428990546561,0.0027165054873410843,0.12680647614908183,0.0033684668043029446,0.13843311963490165,0.003477127023796588,0.8807947019867549,0.9254859611231101,0.965042372881356,0.8657928942807626,0.011265164644714038,0.007149046793760832,0.4243934142114385,0.5021663778162911,0.49783362218370886,0.058708838821490465,0.05697573656845754,0.057300693240901215,0.052101386481802424,0.07311525129982668,0.13052426343154247,0.11016031195840555,0.14016464471403814,0.15511265164644714,0.09586221837088388,0.05145147313691508,0.018522530329289428,0.19039695745186594,0.179225101022106,0.15569289279771809,0.2643213691466603,0.02067981934870454,0.05776087473258854,0.21846553966189858,0.47427085268437674,0.3072636076537247,0.0,0.0,0.0,-0.07829717495936465,-0.03529073214389325,0.06236232966212428,0.3495322838238648,-0.2328974386685399,-0.013980922332112362,0.9334115576415372,0.03471978764962198,-0.06879366029325279,0.061088295687884986,0.3385156937518335,0.09683924904664135,-0.02171506259884476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02631112355883407,-0.023536165327209996,-0.023536165327209996,-0.05569007263922517,-0.05569007263922517,0.011441647597254074,0.011441647597254074,-0.09836065573770492,-0.09836065573770492,-0.02456896551724135,-0.035653409090909166,-0.06666666666666665,-0.09677419354838718,-0.19047619047619055,-0.19047619047619055,0.1666666666666667,0.1666666666666667,-0.16176470588235298,-0.16176470588235298,0.3090909090909091,0.3090909090909091,-0.09589041095890413,-0.09589041095890413,0.0,-0.01428571428571426,0,0,0,0,0,0
37901,48073.0,42-Rural: Distant,-0.0049846625766871,0.0229425923080862,-0.4128646222887061,-0.40625,1326.5,1278.2,1371.5,17894,94.02,12907,112.14,20859,52646.0,191131.0,848282.0,1905737.0,0.0,0.0,0.029384948524104396,0.0006268282490597576,0.031284428066709724,0.00087376058959845,0.07159138396079474,0.002336359837404551,0.08467879800934544,0.002830224518481936,0.14390457014777952,0.0044257873342704096,0.16147475591687876,0.004824678038217529,0.17518899821448922,0.004881662424495688,0.8286163522012578,0.9885057471264368,0.9802306425041186,0.7168846494247222,0.14746779427672338,0.004661225292555807,0.20649031369849544,0.5084079063821418,0.4915920936178582,0.07133444783164519,0.07302586291670764,0.07172780017700855,0.07568099124791032,0.06085160782771167,0.11778935981905791,0.121545874717278,0.13495918969416856,0.1234536335922903,0.08284000393352345,0.047713639492575476,0.01907758875012292,0.10567788085391751,0.13501732424276294,0.23102715994187997,0.2999329384151112,0.029060020118475468,0.09500391192578518,0.14214487751090657,0.621362481422887,0.23649264106620643,0.0,0.0,0.0,0.08076918416420024,0.12144221450682624,0.14833302385867572,0.0,0.09031198686371106,0.07495548000647573,-0.07067367562623288,-0.06544686840253348,-0.05081976778108419,0.08463327859879591,-0.0692458648724418,0.17871566147428225,0.012951144808242181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08640249609984404,0.06122448979591839,0.06122448979591839,-0.0989702517162471,-0.0989702517162471,0.020793950850661602,-0.0018903591682419743,0.04081632653061229,0.04081632653061229,-0.10188679245283018,0.056603773584905696,0.06976744186046502,0.041528239202657906,-0.25,-0.25,0.08571428571428574,0.08571428571428574,-0.19999999999999998,-0.1590909090909091,-0.11764705882352942,-0.11764705882352942,0.17647058823529416,0.19999999999999996,-0.2608695652173913,-0.27272727272727276,0,0,0,0,0,0
126901,48251.0,41-Rural: Fringe,-0.0373201491403391,-0.0207110041028916,-0.3630450493856902,-0.3469387755102041,3554.8,3459.7,3652.7,52193,275.03000000000003,40247,312.94,56719,175817.0,476009.0,2159203.0,4850831.0,0.0,0.0,0.01712576144513898,0.00031851299931178443,0.021539441578459422,0.00041520444553143327,0.09303423445969389,0.0017063196391702735,0.11688858301529431,0.0021954646023990853,0.22527969422752067,0.003657211759954953,0.2655886518368531,0.004248735901533981,0.2825210303895528,0.0043397396156230625,0.5678109172763084,0.7121824480369515,0.7633587786259542,0.8720500351146859,0.02636251606662515,0.006506155008149257,0.18099964222772869,0.50034452144646,0.49965547855354,0.0714219460161395,0.07646388487683359,0.07815336504697418,0.07353545258192322,0.058495766361456,0.12571057548332384,0.13694727496786674,0.14951568235122636,0.11493102945658368,0.0696728371341116,0.03462440536923424,0.010527780354327056,0.08719560094265515,0.09907458854635678,0.28689671028682007,0.31283888644071045,0.03494721514379323,0.07763493188741785,0.07979689345721892,0.6999065568856997,0.2202965496570814,0.16666666666666674,0.0,0.0,0.06297196133313422,0.06896110908128439,0.0497278771242244,0.15625315109681084,-0.36272791023842915,0.08660871069265155,-0.06033605588097787,-0.0708930280111678,-0.026944617259445167,0.036244788129946054,0.15822655537248614,0.011066979386425136,0.009711680752468707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00878014706598734,-0.005274654154194591,-0.13465979130857514,-0.10535741619470389,-0.13813772592084197,-0.07827586206896549,-0.0956401384083045,-0.05787742660035301,-0.06166105139312263,-0.022476393137385347,-0.027869626830420446,-0.10713207683855937,-0.1141583054626534,0.020576131687242732,0.08629441624365482,0.1279620853080568,0.034313725490196,0.02666666666666669,0.0454545454545455,0.036144578313253004,0.04032258064516123,-0.08999999999999987,-0.014285714285714228,0.21176470588235294,0.05474452554744534,1,1,1,-1,-1,-1
